titles,links
Bãi bỏ 14 thủ tục hành chính trong lĩnh vực dược phẩm,/vn/suc-khoe/bai-bo-14-thu-tuc-hanh-chinh-trong-linh-vuc-duoc-pham-605142.html
Phát hiện thuốc Tanganil 500mg nghi ngờ là thuốc giả,/vn/suc-khoe/phat-hien-thuoc-tanganil-500mg-nghi-ngo-la-thuoc-gia-605140.html
Nhiều điểm mới trong đấu thầu mua thuốc,/vn/suc-khoe/nhieu-diem-moi-trong-dau-thau-mua-thuoc-605138.html
"Hơn 13.000 thuốc công khai giá, người dân dễ dàng kiểm tra",/vn/suc-khoe/hon-13-000-thuoc-cong-khai-gia-nguoi-dan-de-dang-kiem-tra-605136.html
Nữ bệnh nhân bốc cháy dữ dội ngay trên bàn mổ,/vn/suc-khoe/dang-phau-thuat-ung-thu-nu-benh-nhan-boc-chay-du-doi-tren-ban-mo-605121.html
Bí kíp đẩy lùi rối loạn tiêu hóa do rượu bia ngày Tết,/vn/suc-khoe/bi-kip-day-lui-roi-loan-tieu-hoa-do-ruou-bia-ngay-tet-605091.html
Hơn 52.000 người Việt chết vì ô nhiễm không khí,/vn/suc-khoe/hon-52-000-nguoi-viet-chet-vi-o-nhiem-khong-khi-605021.html
Cô giáo mang thai phải trải qua 3 cuộc phẫu thuật nạo khối u hiếm,/vn/suc-khoe/co-giao-mang-thai-trai-qua-3-cuoc-phau-thuat-nao-khoi-u-hiem-605013.html
"Những cơ sở thẩm mỹ nào được phép hút mỡ, nâng ngực?",/vn/suc-khoe/nhung-co-so-tham-my-nao-duoc-phep-hut-mo-nang-nguc-604990.html
"Tránh ‘cháy’ thuốc, Bộ Y tế nhập khẩu 190.000 viên Tamiflu",/vn/suc-khoe/tranh-chay-thuoc-bo-y-te-nhap-khau-190-000-vien-tamiflu-604793.html
Phạt công ty dược phẩm Asean 30 triệu,/vn/suc-khoe/phat-cong-ty-duoc-pham-asean-30-trieu-604790.html
Danh sách bệnh viện đạt chuẩn chất lượng y tế tại TP.HCM,/vn/suc-khoe/danh-sach-benh-vien-dat-chuan-chat-luong-y-te-tai-tp-hcm-604761.html
"Số nhà thuốc kết nối mạng tại Hà Nội đạt 100%, TP.HCM 99%",/vn/suc-khoe/so-nha-thuoc-ket-noi-mang-tai-ha-noi-dat-100-tp-hcm-99-604750.html
"Từ 1/1/2020, đi xe đạp uống rượu bia cũng bị phạt",/vn/suc-khoe/tu-1-1-2020-di-xe-dap-uong-ruou-bia-cung-bi-phat-604746.html
Điều kiện mua sắm thuốc trực tiếp tại các bệnh viện công,/vn/suc-khoe/dieu-kien-mua-sam-thuoc-truc-tiep-tai-cac-benh-vien-cong-604740.html
Tác hại khôn lường của thuốc giả,/vn/suc-khoe/tac-hai-khon-luong-cua-thuoc-gia-604733.html
"Thu hồi chứng chỉ hành nghề dược nếu cho thuê, mượn",/vn/suc-khoe/thu-hoi-chung-chi-hanh-nghe-duoc-neu-cho-thue-muon-604707.html
"Chuyển giới 12 năm, người đàn ông quyết định mang thai nhờ tinh trùng hiến tặng",/vn/suc-khoe/nguoi-dan-ong-chuyen-gioi-ngung-tiem-testosterone-de-mang-thai-604694.html
Thu hồi kem dưỡng trắng da 3 tác dụng sữa non ngọc trai,/vn/suc-khoe/thu-hoi-kem-duong-trang-da-3-tac-dung-sua-non-ngoc-trai-604689.html
Nhiều chính sách mới trong lĩnh vực dược từ 1/1/2020,/vn/suc-khoe/nhieu-chinh-sach-moi-trong-linh-vuc-duoc-tu-1-1-2020-604686.html
Cá ngựa – bài thuốc hữu hiệu chữa liệt dương,/vn/suc-khoe/cac-loai-benh/nam-khoa/bai-thuoc-tu-ca-ngua-chua-liet-duong-hieu-qua-604628.html
4 biểu hiện thường thấy trong cơ thể là tiền thân của ung thư,/vn/suc-khoe/cac-loai-benh/ung-thu/4-dau-hieu-som-cua-benh-ung-thu-604556.html
Thực hư nam giới dùng tam thất gây yếu sinh lý?,/vn/suc-khoe/cac-loai-benh/nam-khoa/tam-that-gay-yeu-sinh-ly-co-dung-604554.html
"Xuất viện với liều thuốc giảm đau,người phụ nữ qua đời sau 8 tháng vì bác sĩ bỏ sót ung thư",/vn/suc-khoe/nguoi-phu-nu-qua-doi-sau-8-thang-vi-bac-si-bo-sot-ung-thu-604553.html
"Có 4 triệu chứng khi uống rượu, bạn cần đi khám xơ gan ngay lập tức",/vn/suc-khoe/tu-van-suc-khoe/4-trieu-chung-khi-uong-ruou-la-dau-hieu-cua-xo-gan-604473.html
"U60 có làn da căng mịn như gái 18, cụ bà chia sẻ bí quyết với sữa rửa mặt",/vn/suc-khoe/lam-dep/u60-ma-da-cang-min-nhu-gai-18-cu-ba-chia-se-bi-quyet-cham-soc-da-chong-lao-hoa-voi-sua-rua-mat-604466.html
Dấu hiệu cơ thể cảnh báo bạn cần đi khám tăng huyết áp ngay lập tức,/vn/suc-khoe/cac-loai-benh/dau-hieu-canh-bao-benh-tang-huyet-ap-604353.html
"Sau ca tử vong hút mỡ giảm béo, nhận diện cơ sở nào được hút mỡ, nâng ngực?",/vn/suc-khoe/sau-vu-tu-vong-tai-tham-my-vien-viet-han-nhan-dien-co-so-tham-my-duoc-hut-mo-nang-nguc-604341.html
Dấu hiệu nhận biết sớm bệnh viêm đường tiết niệu và cách trị bệnh hiệu quả,/vn/suc-khoe/cac-loai-benh/viem-duong-tiet-nieu-dau-hieu-nhan-biet-som-va-cach-tri-benh-hieu-qua-604336.html
"Bị chó Pitbull tấn công, 2 mẹ con nguy kịch",/vn/suc-khoe/bi-cho-pitbull-tan-cong-2-me-con-nguy-kich-604317.html
Có 3 biểu hiện này khi ngủ chứng tỏ gan của bạn rất tốt,/vn/suc-khoe/tu-van-suc-khoe/3-dau-hieu-gan-khoe-manh-khi-dang-ngu-ban-can-nho-604250.html
Có gì đặc biệt ở Trung tâm Phẫu thuật Thẩm mỹ Vinmec - View?,/vn/suc-khoe/co-gi-dac-biet-o-trung-tam-phau-thuat-tham-my-vinmec-view-604213.html
Giấy đăng ký lưu hành thuốc có hiệu lực bao lâu?,/vn/suc-khoe/giay-dang-ky-luu-hanh-thuoc-co-hieu-luc-bao-lau-604205.html
Thu hồi giấy chứng nhận kinh doanh dược của công ty Đức Nhân Đường,/vn/suc-khoe/thu-hoi-giay-chung-nhan-kinh-doanh-duoc-cua-cong-ty-duc-nhan-duong-604203.html
Biết hàng trăm xét nghiệm ngay tại nhà chỉ với 10K,/vn/suc-khoe/biet-hang-tram-xet-nghiem-ngay-tai-nha-chi-voi-10k-604199.html
Người đàn ông 43 tuổi tử vong khi đến thẩm mỹ viện ở Hà Nội hút mỡ bụng,/vn/suc-khoe/den-tham-my-vien-o-ha-noi-hut-mo-bung-nguoi-dan-ong-43-tuoi-tu-vong-604181.html
Cô gái trẻ giảm 40kg trong 8 tháng nhờ bí quyết ăn uống lạ,/vn/suc-khoe/lam-dep/quyet-tam-giam-can-nhanh-co-gai-tre-an-nhieu-bua-1-ngay-va-cai-ket-bat-ngo-604131.html
Việt Nam không có thuốc chứa Timonacium có giấy đăng ký còn hiệu lực,/vn/suc-khoe/viet-nam-khong-co-thuoc-chua-timonacium-co-giay-dang-ky-con-hieu-luc-604123.html
Bộ Y tế yêu cầu có điểm trực bán thuốc 24/24 dịp Tết Nguyên đán,/vn/suc-khoe/bo-y-te-yeu-cau-co-diem-truc-ban-thuoc-24-24-dip-tet-nguyen-dan-604119.html
6 thuốc cúm chứa oseltamivir có giấy đăng ký lưu hành tại Việt Nam,/vn/suc-khoe/6-thuoc-cum-chua-oseltamivir-co-giay-dang-ky-luu-hanh-tai-viet-nam-604114.html
Thanh tra Sở Y tế phát hiện cơ sở thẩm mỹ không phép,/vn/suc-khoe/thanh-tra-so-y-te-phat-hien-co-so-tham-my-khong-phep-604113.html
"Thiếu thuốc Tamiflu, Bộ Y tế chỉ đạo khẩn",/vn/suc-khoe/thieu-thuoc-tamiflu-bo-y-te-chi-dao-khan-604106.html
Xuất hiện viên nén Salbuboston giả trên thị trường,/vn/suc-khoe/xuat-hien-vien-nen-salbuboston-gia-tren-thi-truong-604103.html
Công ty dược Ấn Độ vi phạm chất lượng đến 16 lần,/vn/suc-khoe/cong-ty-duoc-an-do-vi-pham-chat-luong-den-16-lan-604100.html
Bất ngờ rau bắp cải là 'thần dược' của người nghèo,/vn/suc-khoe/tu-van-suc-khoe/bat-ngo-truoc-bai-thuoc-tu-bap-cai-trong-suc-khoe-604082.html
Cứu sống 6 bệnh nhân ngộ độc Paracetamol bằng phương pháp lọc máu hấp phụ,/vn/suc-khoe/cuu-song-6-benh-nhan-ngo-doc-paracetamol-bang-phuong-phap-loc-mau-hap-phu-604077.html
Bán thuốc chữa ung thư trên mạng chưa được cấp phép,/vn/suc-khoe/cac-loai-benh/ung-thu/ban-thuoc-chua-ung-thu-tren-mang-chua-duoc-cap-phep-604046.html
Bộ Y tế thu hồi 9 thuốc kém chất lượng,/vn/suc-khoe/bo-y-te-thu-hoi-9-thuoc-kem-chat-luong-604039.html
"Vụ 6 người nguy kịch, 1 người tử vong: Độc cá nóc nguy hiểm như thế nào?",/vn/suc-khoe/vu-1-nguoi-tu-vong-sau-an-ca-noc-doc-ca-noc-nguy-hiem-nhu-the-nao-604037.html
Hệ thống quản lý chất lượng của cục Dược đạt TCVN ISO 9001:2008,/vn/suc-khoe/he-thong-quan-ly-chat-luong-cua-cuc-duoc-dat-tcvn-iso-9001-2008-604036.html
Buôn bán thuốc giả có thể bị phạt tới án tử hình,/vn/suc-khoe/buon-ban-thuoc-gia-co-the-bi-phat-toi-an-tu-hinh-604033.html
Phân biệt thuốc giả và thuốc kém chất lượng,/vn/suc-khoe/phan-biet-thuoc-gia-va-thuoc-kem-chat-luong-604029.html
3 triệu chứng mỗi sáng cảnh báo bệnh thận ở nam giới,/vn/suc-khoe/tu-van-suc-khoe/3-dau-hieu-canh-bao-benh-than-o-nam-gioi-604025.html
Đình chỉ lưu hành dung dịch vệ sinh phụ nữ trà xanh trầu không,/vn/suc-khoe/dinh-chi-luu-hanh-dung-dich-ve-sinh-phu-nu-tra-xanh-trau-khong-604007.html
‘Thực phẩm xanh’ giúp người gầy tăng cân đón Tết,/vn/suc-khoe/thuc-pham-xanh-giup-nguoi-gay-tang-can-don-tet-603975.html
Vụ 6 người ăn cá nóc bị ngộ độc ở Quảng Ngãi: Một người đã tử vong,/vn/suc-khoe/vu-6-nguoi-an-ca-noc-bi-ngo-doc-o-quang-ngai-mot-nguoi-da-tu-vong-603934.html
Bé trai 13 tuổi ở Hà Nội đang chơi ở trường bất ngờ ngừng tuần hoàn,/vn/suc-khoe/be-trai-13-tuoi-o-ha-noi-dang-choi-o-truong-bat-ngo-ngung-tuan-hoan-603898.html
Nhóm máu O và A đang thiếu trầm trọng,/vn/suc-khoe/nhom-mau-a-va-o-dang-thieu-tram-trong-603896.html
"Cơ sở thẩm mỹ truyền trắng, tiêm filler làm đẹp trái phép ở TP.HCM",/vn/suc-khoe/lam-dep/co-so-tham-my-truyen-trang-tiem-filler-lam-dep-trai-phep-o-tp-hcm-603856.html
"Nhiễm vi khuẩn không xác định loài, bé 22 tháng tuổi ở Hải Dương tử vong",/vn/suc-khoe/cac-loai-benh/nhiem-vi-khuan-khong-xac-dinh-loai-be-22-thang-o-hai-duong-tu-vong-603855.html
Vỏ viên thuốc sắc như dao bén kẹt ở thực quản người phụ nữ,/vn/suc-khoe/cac-loai-benh/tieu-hoa/vo-vien-thuoc-sac-nhu-dao-ben-ket-o-thuc-quan-nguoi-phu-nu-603853.html
Phát hiện phình động mạch chủ bụng kịp thời giúp người đàn ông thoát án tử,/vn/suc-khoe/cac-loai-benh/tim-mach/phat-hien-phinh-dong-mach-chu-bung-giup-nguoi-dan-ong-thoat-an-tu-603846.html
Thu hồi toàn quốc thuốc viêm mũi dị ứng LIV-Z Tablets,/vn/suc-khoe/thu-hoi-toan-quoc-thuoc-viem-mui-di-ung-liv-z-tablets-603840.html
Việt Nam là thị trường dược phẩm lớn thứ 2 Đông Nam Á,/vn/suc-khoe/viet-nam-la-thi-truong-duoc-pham-lon-thu-2-dong-nam-a-603838.html
Em bé 8 ngày tuổi phải mổ khi mang bệnh lý tim mạch từ lúc còn trong bào thai,/vn/suc-khoe/cac-loai-benh/nhi-khoa/em-be-8-ngay-tuoi-phai-mo-khi-mang-benh-ly-tim-mach-tu-luc-con-trong-bao-thai-603784.html
Đấu thầu thuốc tập trung lần 2 tiết kiệm gần 3 nghìn tỉ đồng,/vn/suc-khoe/dau-thau-thuoc-tap-trung-lan-2-tiet-kiem-gan-3-000-ti-dong-603778.html
Phạt công ty Nanum 45 triệu đồng vì mỹ phẩm không ghi nhãn đầy đủ,/vn/suc-khoe/phat-cong-ty-nanum-45-trieu-dong-vi-my-pham-khong-ghi-nhan-day-du-603777.html
"Mùa dịch, nhiều người chọn dịch vụ xét nghiệm tại nhà",/vn/suc-khoe/mua-dich-nhieu-nguoi-chon-dich-vu-xet-nghiem-tai-nha-603753.html
"Ăn cá nóc, 6 người dân bị ngộ độc phải cấp cứu",/vn/suc-khoe/6-nguoi-ngo-doc-ca-noc-phai-nhap-vien-cap-cuu-603701.html
‘Người không phổi’ Trọng Hoàng và giấc mơ startup ấp ủ 15 năm,/vn/suc-khoe/nguoi-khong-phoi-trong-hoang-va-giac-mo-startup-ap-u-15-nam-603663.html
"Quảng cáo thuốc ‘chất lượng cao’, ‘an toàn’, ‘giảm tức thì’ là trái luật",/vn/suc-khoe/quang-cao-thuoc-chat-luong-cao-an-toan-giam-tuc-thi-la-trai-luat-603658.html
Không kê khai giá thuốc có thể bị phạt tới 20 triệu đồng,/vn/suc-khoe/khong-ke-khai-gia-thuoc-co-the-bi-phat-toi-20-trieu-dong-603653.html
Người đàn ông bị xuất huyết tiêu hoá dưới ồ ạt được cứu sống ngoạn mục,/vn/suc-khoe/nguoi-dan-ong-bi-xuat-huyet-tieu-hoa-duoi-o-at-duoc-cuu-song-603614.html
"Ung thư vú ở nam giới, những điều cần biết",/vn/suc-khoe/cac-loai-benh/nam-khoa/nguyen-nhan-gay-ra-ung-thu-vu-o-nam-gioi-603579.html
Việt Nam sẽ tự sản xuất vắc xin dại và cúm,/vn/suc-khoe/viet-nam-se-tu-san-xuat-vac-xin-dai-va-cum-603575.html
Đứt “phanh hãm” khi yêu: Chuyện không nhỏ,/vn/suc-khoe/cac-loai-benh/nam-khoa/dut-day-thang-duong-vat-khi-quan-he-tinh-duc-chuyen-khong-nho-603573.html
Thuốc Clavophynamox 1000 bị thu hồi do không đạt chất lượng,/vn/suc-khoe/thuoc-clavophynamox-1000-bi-thu-hoi-do-khong-dat-chat-luong-603572.html
"3 bác sĩ trẻ đột ngột qua đời trong 10 ngày, chuyên gia tiết lộ nguyên nhân",/vn/suc-khoe/benh-tim-mach-cuop-di-tinh-mang-3-bac-si-trong-10-ngay-nguyen-nhan-do-lam-viec-qua-suc-603545.html
"Việt Nam lần đầu thực hiện vá tim, ghép phổi cùng lúc",/vn/suc-khoe/viet-nam-lan-dau-thuc-hien-sua-tim-ghep-phoi-cung-luc-603462.html
"Ngã vào nồi lẩu đang sôi, trẻ bỏng nặng",/vn/suc-khoe/tre-bong-nang-do-nga-vao-noi-lau-dang-soi-603422.html
Cách giảm nỗi lo hội chứng ruột kích thích ngày Tết,/vn/suc-khoe/cach-giam-noi-lo-hoi-chung-ruot-kich-thich-ngay-tet-603415.html
Lý do hàng nghìn gia đình chọn dịch vụ lấy mẫu xét nghiệm tại nhà,/vn/suc-khoe/ly-do-hang-nghin-gia-dinh-chon-dich-vu-lay-mau-xet-nghiem-tai-nha-603400.html
"Sai lầm khi cấp đông khiến thịt bị 'chết', gây hại cho sức khỏe",/vn/suc-khoe/an-toan-thuc-pham/sai-lam-khi-bao-quan-thit-dong-lanh-gay-nguy-hiem-cho-suc-khoe-603373.html
"4 loại thực phẩm gây hại cho gan, hầu hết ai cũng thích ăn",/vn/suc-khoe/tu-van-suc-khoe/4-thuc-pham-hai-gan-nhieu-nguoi-van-an-moi-ngay-603315.html
"Phạt 40 triệu, tước giấy phép công ty dược phẩm Sao Mai",/vn/suc-khoe/phat-40-trieu-tuoc-giay-phep-cong-ty-duoc-pham-sao-mai-603313.html
Đình chỉ lưu hành thuốc LivetinEP,/vn/suc-khoe/dinh-chi-luu-hanh-thuoc-livetinep-603309.html
Thuốc điều trị nhiễm khuẩn của Thái Lan bị thu hồi,/vn/suc-khoe/thuoc-dieu-tri-nhiem-khuan-cua-thai-lan-bi-thu-hoi-603297.html
Thu hồi thuốc tim mạch Young II Captopril,/vn/suc-khoe/thu-hoi-thuoc-tim-mach-young-ii-captopril-603292.html
Thu hồi mặt nạ trắng da của Pháp không đạt chất lượng,/vn/suc-khoe/thu-hoi-mat-na-trang-da-cua-phap-khong-dat-chat-luong-603290.html
Thu hồi 6 sản phẩm mỹ phẩm của Trung Quốc,/vn/suc-khoe/thu-hoi-6-san-pham-my-pham-cua-trung-quoc-603264.html
"‘Bổ sung 21 vi chất vào sữa học đường hoàn toàn khách quan, khoa học’",/vn/suc-khoe/bo-sung-21-vi-chat-vao-sua-hoc-duong-hoan-toan-khach-quan-khoa-hoc-603245.html
"Trà giảm cân chứa chất cấm, bị xử phạt vẫn bán tràn lan",/vn/suc-khoe/tra-giam-can-chua-chat-cam-bi-xu-phat-van-ban-tran-lan-603157.html
Thanh niên đột ngột ngừng tim khi đá bóng,/vn/suc-khoe/thanh-nien-dot-ngot-ngung-tim-khi-da-bong-duoc-cuu-song-603097.html
"11 người chết, 300 người nguy kịch sau khi uống rượu dừa",/vn/suc-khoe/philippines-11-nguoi-chet-300-nguoi-nguy-kich-vi-ngo-doc-ruou-sau-khi-uong-ruou-dua-603067.html
Thuốc gây tê Bupivacaine của Ba Lan đạt 16/16 chỉ tiêu,/vn/suc-khoe/thuoc-gay-te-bupivacaine-cua-ba-lan-dat-16-16-chi-tieu-603042.html
Cục Quản lý Dược yêu cầu thu hồi hàng loạt mỹ phẩm kém chất lượng,/vn/suc-khoe/cuc-quan-ly-duoc-yeu-cau-thu-hoi-hang-loat-my-pham-kem-chat-luong-603037.html
Mách bạn cách ăn socola vẫn giảm cân đốt mỡ hiệu quả,/vn/suc-khoe/lam-dep/cach-giam-can-nhanh-bang-socola-den-603026.html
Bộ Y tế ban hành 84 tiêu chí cho dược sĩ,/vn/suc-khoe/bo-y-te-ban-hanh-84-tieu-chi-cho-duoc-si-603021.html
Phạt công ty dược 45 triệu đồng vì không ghi nhãn mỹ phẩm đầy đủ,/vn/suc-khoe/phat-cong-ty-duoc-45-trieu-dong-vi-khong-ghi-nhan-my-pham-day-du-603018.html
Nam thanh niên 23 tuổi xẹp phổi sau 5 năm hút thuốc,/vn/suc-khoe/nam-thanh-nien-23-tuoi-xep-phoi-sau-5-nam-hut-thuoc-603014.html
Thêm 5 thuốc nội nhận giấy đăng ký lưu hành,/vn/suc-khoe/them-5-thuoc-noi-nhan-giay-dang-ky-luu-hanh-602990.html
Cơ sở dược đủ tiêu chuẩn GMP phải đạt những yêu cầu nào?,/vn/suc-khoe/co-so-duoc-du-tieu-chuan-gmp-phai-dat-nhung-yeu-cau-nao-602988.html
Top bệnh viện đội sổ bảng xếp hạng chất lượng ở TP.HCM,/vn/suc-khoe/top-benh-vien-doi-so-bang-xep-hang-benh-vien-o-tp-hcm-602980.html
Xét nghiệm định kỳ tại nhà - bí quyết sống khỏe với bệnh mạn tính,/vn/suc-khoe/xet-nghiem-dinh-ky-tai-nha-bi-quyet-song-khoe-voi-benh-man-tinh-602945.html
Người chồng đau đớn mất vợ chỉ sau 4 ngày mắc bệnh cúm,/vn/suc-khoe/nguoi-phu-nu-tu-vong-sau-4-ngay-mac-cum-a-h1n1-602909.html
Nỗi lo tái phát bệnh viêm đại tràng dịp Tết,/vn/suc-khoe/noi-lo-tai-phat-benh-viem-dai-trang-dip-tet-602885.html
Dùng rau diếp cá chữa bệnh trĩ,/vn/suc-khoe/cac-loai-benh/rau-diep-ca-chua-benh-tri-602822.html
"Vừa hút thuốc vừa chiết xăng, 4 người trong một gia đình bỏng nặng",/vn/suc-khoe/vua-hut-thuoc-vua-chiet-xang-ca-gia-dinh-o-binh-duong-bong-nang-602789.html
Thẩm mỹ Thu Cúc bị tố đổi tiền thành voucher làm đẹp cho cầu thủ nữ,/vn/suc-khoe/tham-my-thu-cuc-bi-to-doi-tien-thanh-voucher-lam-dep-cho-cau-thu-nu-602771.html
Sở Y tế Cần Thơ xác nhận chưa gửi công văn đề nghị đổi thuốc gây tê,/vn/suc-khoe/so-y-te-can-tho-xac-nhan-chua-gui-cong-van-de-nghi-doi-thuoc-gay-te-602769.html
Cục Quản lý Dược yêu cầu Cần Thơ ‘truy tìm’ công văn thay thế thuốc gây tê,/vn/suc-khoe/cuc-quan-ly-duoc-yeu-cau-can-tho-truy-tim-cong-van-thay-the-thuoc-gay-te-602768.html
4 giải pháp thúc đẩy người Việt dùng thuốc Việt,/vn/suc-khoe/4-giai-phap-thuc-day-nguoi-viet-dung-thuoc-viet-602765.html
Tỉ lệ thuốc giả tại Việt Nam thấp hơn nhiều so với các nước,/vn/suc-khoe/ti-le-thuoc-gia-tai-viet-nam-thap-hon-nhieu-so-voi-cac-nuoc-602762.html
Thu hồi kem đánh răng trà xanh Select trên toàn quốc,/vn/suc-khoe/thu-hoi-kem-danh-rang-tra-xanh-select-tren-toan-quoc-602761.html
Bào tử lợi khuẩn Dr. ANH - hướng mới bảo vệ sức khỏe đường tiêu hóa,/vn/suc-khoe/bao-tu-loi-khuan-dr-anh-huong-moi-bao-ve-suc-khoe-duong-tieu-hoa-602731.html
Bé gái 3 tuổi đột quỵ nhồi máu não,/vn/suc-khoe/cac-loai-benh/nhi-khoa/be-gai-3-tuoi-dot-quy-nhoi-mau-nao-nguy-kich-602724.html
"Bỏ ngay thói quen tập thể dục quá sớm, đột quỵ lúc nào không hay",/vn/suc-khoe/tu-van-suc-khoe/bo-ngay-thoi-quen-tap-the-duc-qua-som-dot-quy-luc-nao-khong-hay-602652.html
Người phụ nữ nguy kịch do khối u não khổng lồ,/vn/suc-khoe/nguy-kich-do-khoi-u-nao-khong-lo-chay-mau-602651.html
Ra mắt bộ đôi ngừa mụn từ thảo dược,/vn/suc-khoe/ra-mat-bo-doi-ngua-mun-tu-thao-duoc-602617.html
"Tại sao tiêm botox lại khiến nếp nhăn, rãnh cười biến mất, lùi lại 10 năm tuổi trẻ",/vn/suc-khoe/lam-dep/su-that-ve-tiem-botox-xoa-bo-nep-nhan-ranh-cuoi-602577.html
Thiếu nữ gốc Việt sống thực vật sau khi nâng ngực,/vn/suc-khoe/phau-thuat-tham-my-nang-nguc-nu-sinh-goc-viet-18-tuoi-song-thuc-vat-602543.html
"3 dấu hiệu cho thấy thận đã làm việc quá sức, cần được chăm sóc đặc biệt",/vn/suc-khoe/tu-van-suc-khoe/nhung-dau-hieu-suy-than-can-duoc-chu-y-va-nhan-biet-som-602469.html
"Xạ trị ung thư vòm họng, bệnh nhân tan nửa hàm răng",/vn/suc-khoe/xa-tri-ung-thu-vom-hong-benh-nhan-tan-nua-ham-rang-602412.html
Chuyện chồng U80 chăm vợ chạy thận 9 năm,/vn/suc-khoe/chuyen-chong-u80-cham-vo-chay-than-602410.html
Quyết định muộn màng thay đổi hình dáng mụ nặn của 2 mẹ con Hà Nội,/vn/suc-khoe/quyet-dinh-muon-mang-thay-doi-hinh-dang-mu-nan-cua-2-me-con-ha-noi-602407.html
"Tay chân lạnh, là dấu hiệu của 4 bệnh nguy hiểm nhiều người không nghĩ tới",/vn/suc-khoe/tu-van-suc-khoe/canh-giac-voi-tay-chan-lanh-co-the-la-dau-hieu-cua-4-benh-nguy-hiem-trong-do-co-suy-than-602313.html
"44 năm chiến đấu chống ung thư và 3 lần di căn, cụ bà chia sẻ bí quyết vàng",/vn/suc-khoe/cac-loai-benh/ung-thu/cu-ba-93-tuoi-chia-se-4-thoi-quen-chong-ung-thu-vu-602312.html
Việt Nam sẽ ‘khai tử’ đơn thuốc giấy,/vn/suc-khoe/viet-nam-se-khai-tu-don-thuoc-giay-602233.html
"Người phụ nữ cứng miệng, ngừng thở dù chỉ mọc mụn mủ trong mũi",/vn/suc-khoe/nguoi-phu-nu-cung-mieng-ngung-tho-du-chi-moc-mun-mu-trong-mui-602214.html
228 cơ sở sản xuất thuốc đạt tiêu chuẩn GMP-WHO,/vn/suc-khoe/228-co-so-san-xuat-thuoc-dat-tieu-chuan-gmp-who-602152.html
"Thí điểm phần mềm xử lý, thu hồi thuốc vi phạm trực tuyến",/vn/suc-khoe/thi-diem-phan-mem-xu-ly-thu-hoi-thuoc-vi-pham-truc-tuyen-602150.html
Người dân được lợi gì khi kết nối mạng nhà thuốc?,/vn/suc-khoe/nguoi-dan-duoc-loi-gi-khi-ket-noi-mang-nha-thuoc-602136.html
Hơn 66% cơ sở bán thuốc kết nối với cơ sở dữ liệu dược quốc gia,/vn/suc-khoe/hon-66-co-so-ban-thuoc-ket-noi-voi-co-so-du-lieu-duoc-quoc-gia-602132.html
"Từ 2020, người dân sẽ không thể tự mua thuốc kháng sinh",/vn/suc-khoe/tu-2020-nguoi-dan-se-khong-the-tu-mua-thuoc-khang-sinh-602127.html
18 loại thuốc gây tê chứa Bupivacaine để thay thế,/vn/suc-khoe/18-loai-thuoc-gay-te-chua-bupivacaine-de-thay-the-602121.html
Nhiều bệnh viện đổi thuốc gây tê sau 3 ca tai biến ở Đà Nẵng,/vn/suc-khoe/nhieu-benh-vien-doi-thuoc-gay-te-sau-3-ca-tai-bien-o-da-nang-602120.html
"Thay đổi cách ăn táo có thể giúp bảo vệ tim, phổi và hệ tiêu hóa",/vn/suc-khoe/tu-van-suc-khoe/an-tao-dung-cach-co-the-bao-ve-tim-phoi-602081.html
"Đáp ứng được 6 điều, chứng tỏ bạn có một 'cơ thể miễn dịch với ung thư'",/vn/suc-khoe/cac-loai-benh/ung-thu/duy-tri-6-thoi-quen-nay-ban-se-co-mot-co-the-mien-dich-voi-ung-thu-602080.html
Mỗi ngày uống một ly nước hành tây sẽ đem lại cho bạn 5 điều kỳ diệu,/vn/suc-khoe/tu-van-suc-khoe/uong-moi-ngay-1-ly-nuoc-hanh-tay-de-lay-5-loi-ich-cho-suc-khoe-602074.html
Có 3 biến đổi trên khuôn mặt cảnh báo căn bệnh nhồi máu não,/vn/suc-khoe/dau-hieu-nhoi-mau-nao-tren-mat-can-luu-y-602066.html
Người mẹ Bắc Giang trải hoa cúc trắng khắp người con sau khi con hiến tạng,/vn/suc-khoe/nguoi-me-bac-giang-trai-hoa-cuc-trang-khap-nguoi-con-sau-khi-con-hien-tang-602033.html
Tạm ngừng cung cấp thuốc gây tê Bupivacaine,/vn/suc-khoe/tam-ngung-cung-cap-thuoc-gay-te-bupivacaine-602005.html
Cảnh báo thuốc giả Clorocid 250mg,/vn/suc-khoe/canh-bao-thuoc-gia-clorocid-250mg-602004.html
"Bo, Beo, Tí, Đốm: Những cô bò khoẻ mạnh cho sữa chuẩn Hà Lan",/vn/suc-khoe/bo-beo-ti-dom-nhung-co-bo-khoe-manh-cho-sua-chuan-ha-lan-601989.html
Phạt 3 công ty dược do sản xuất thuốc kém chất lượng,/vn/suc-khoe/phat-3-cong-ty-duoc-do-san-xuat-thuoc-kem-chat-luong-601980.html
"Bỏ gần 800 triệu nâng ngực, người phụ nữ bị hoại tử nặng",/vn/suc-khoe/lam-dep/bo-gan-800-trieu-phau-thuat-tham-my-nang-nguc-nguoi-phu-nu-bi-hoai-tu-nang-601936.html
Sỏi to lúc nhúc trong mật người đàn ông Phú Thọ,/vn/suc-khoe/soi-luc-nhuc-trong-mat-nguoi-dan-ong-phu-tho-601873.html
