titles,links
17 nhân viên một khoa cấp cứu bệnh viện Mỹ cùng mang thai,https://laodong.vn/suc-khoe/17-nhan-vien-mot-khoa-cap-cuu-benh-vien-my-cung-mang-thai-739489.ldo
"Bệnh nhân chấn thương cột sống, bệnh viện khoan xuyên chân",https://laodong.vn/y-te/benh-nhan-chan-thuong-cot-song-benh-vien-khoan-xuyen-chan-739442.ldo
"Đau bụng mãi mới chịu đến viện, phát hiện bệnh bất ngờ",https://laodong.vn/suc-khoe/dau-bung-mai-moi-chiu-den-vien-phat-hien-benh-bat-ngo-739472.ldo
Không muốn 'bệnh đầy người' thì đừng ăn lòng lợn theo cách này,https://laodong.vn/suc-khoe/khong-muon-benh-day-nguoi-thi-dung-an-long-lon-theo-cach-nay-739351.ldo
Tác dụng của dứa giúp bạn giảm cân,https://laodong.vn/suc-khoe/tac-dung-cua-dua-giup-ban-giam-can-903257.ldo
Thay đổi thói quen để người trẻ tránh bệnh giảm trí nhớ,https://laodong.vn/suc-khoe/thay-doi-thoi-quen-de-nguoi-tre-tranh-benh-giam-tri-nho-739386.ldo
Truyền 22 đơn vị máu cứu sống bệnh nhân tai biến sản khoa tại Lai Châu,https://laodong.vn/suc-khoe/truyen-22-don-vi-mau-cuu-song-benh-nhan-tai-bien-san-khoa-tai-lai-chau-739399.ldo
Người bệnh giảm đau và biến chứng khi áp dụng gây tê vùng,https://laodong.vn/suc-khoe/nguoi-benh-giam-dau-va-bien-chung-khi-ap-dung-gay-te-vung-739354.ldo
"Điểm mặt 9 thực phẩm ""vàng"" giải nhiệt trong ngày nắng nóng 40 độ C",https://laodong.vn/suc-khoe/diem-mat-9-thuc-pham-vang-giai-nhiet-trong-ngay-nang-nong-40-do-c-739293.ldo
"Tục bó chân gót sen, tạo má lúm đồng tiền của người xưa",https://laodong.vn/suc-khoe/tuc-bo-chan-got-sen-tao-ma-lum-dong-tien-cua-nguoi-xua-739230.ldo
"Những món ăn hàng triệu người ""nghiền” lại là nguyên nhân gây ung thư",https://laodong.vn/suc-khoe/nhung-mon-an-hang-trieu-nguoi-nghien-lai-la-nguyen-nhan-gay-ung-thu-738881.ldo
"Sinh con ở tuổi 54, vui đến trào nước mắt!",https://laodong.vn/suc-khoe/sinh-con-o-tuoi-54-vui-den-trao-nuoc-mat-738906.ldo
Người mẹ ung thư quyết giữ thai đã được ôm con trong lòng,https://laodong.vn/suc-khoe/nguoi-me-ung-thu-quyet-giu-thai-da-duoc-om-con-trong-long-739138.ldo
Trẻ nhỏ chỉ nên ăn 3-4 quả vải một lần: Đây là lí do tại sao,https://laodong.vn/dinh-duong-am-thuc/tre-nho-chi-nen-an-3-4-qua-vai-mot-lan-day-la-li-do-tai-sao-739117.ldo
Cùng Ajinomoto Cooking Studio vun đắp hạnh phúc gia đình,https://laodong.vn/dinh-duong-am-thuc/cung-ajinomoto-cooking-studio-vun-dap-hanh-phuc-gia-dinh-739061.ldo
Viêm phổi có lây không? Tìm hiểu về viêm phổi kẽ và cộng đồng,https://laodong.vn/suc-khoe/viem-phoi-co-lay-khong-tim-hieu-ve-viem-phoi-ke-va-cong-dong-738793.ldo
" Đột phá công nghệ trị sỏi tiết niệu, 30 phút tán sỏi không phẫu thuật",https://laodong.vn/suc-khoe/dot-pha-cong-nghe-tri-soi-tiet-nieu-30-phut-tan-soi-khong-phau-thuat-739063.ldo
Một bé trai tử vong bất thường khi đang điều trị tại bệnh viện?,https://laodong.vn/xa-hoi/mot-be-trai-tu-vong-bat-thuong-khi-dang-dieu-tri-tai-benh-vien-739103.ldo
Nhập viện cấp cứu vì chữa hóc xương bằng mẹo dân gian,https://laodong.vn/xa-hoi/nhap-vien-cap-cuu-vi-chua-hoc-xuong-bang-meo-dan-gian-739107.ldo
"Bất ngờ với 5 thực phẩm dễ tìm giúp cuộc ""yêu"" thăng hoa mỹ mãn",https://laodong.vn/dinh-duong-am-thuc/bat-ngo-voi-5-thuc-pham-de-tim-giup-cuoc-yeu-thang-hoa-my-man-738937.ldo
Kem đánh răng Ngọc Châu cải tiến chất lượng phù hợp người Việt,https://laodong.vn/suc-khoe/kem-danh-rang-ngoc-chau-cai-tien-chat-luong-phu-hop-nguoi-viet-738931.ldo
"Phẫu thuật “kép” cứu sống bệnh nhân vừa chấn thương sọ não, vừa bị vỡ ruột",https://laodong.vn/suc-khoe/phau-thuat-kep-cuu-song-benh-nhan-vua-chan-thuong-so-nao-vua-bi-vo-ruot-738952.ldo
"Cưa mìn lấy thuốc nổ, người đàn ông cụt tay, đa chấn thương",https://laodong.vn/suc-khoe/cua-min-lay-thuoc-no-nguoi-dan-ong-cut-tay-da-chan-thuong-738920.ldo
"Đau dạ dày uống thuốc gì, có nên ăn hoa quả và uống sữa không?",https://laodong.vn/suc-khoe/dau-da-day-uong-thuoc-gi-co-nen-an-hoa-qua-va-uong-sua-khong-738788.ldo
Tác dụng của dứa giúp bạn giảm cân,https://laodong.vn/suc-khoe/tac-dung-cua-dua-giup-ban-giam-can-903257.ldo
Lưu ý khi dùng điều hòa cho bé,https://laodong.vn/suc-khoe/luu-y-khi-dung-dieu-hoa-cho-be-738898.ldo
"Nuốt nghẹn, sụt cân... ""thủ phạm"" là khối u hắc tố tại thực quản",https://laodong.vn/suc-khoe/nuot-nghen-sut-can-thu-pham-la-khoi-u-hac-to-tai-thuc-quan-738867.ldo
"Gai cột sống cổ: Nguyên nhân, triệu chứng và cách chữa trị",https://laodong.vn/suc-khoe/gai-cot-song-co-nguyen-nhan-trieu-chung-va-cach-chua-tri-738787.ldo
"Choáng với ""phép"" thông cơ làm đầy ngực, má baby: Bác sĩ nói gì?",https://laodong.vn/suc-khoe/choang-voi-phep-thong-co-lam-day-nguc-ma-baby-bac-si-noi-gi-738816.ldo
Giận chồng một phụ nữ ăn lá ngón tự tử,https://laodong.vn/xa-hoi/gian-chong-mot-phu-nu-an-la-ngon-tu-tu-738795.ldo
"Hàng trăm trẻ Ấn Độ chết, nguy kịch do viêm não",https://laodong.vn/the-gioi/hang-tram-tre-an-do-chet-nguy-kich-do-viem-nao-738784.ldo
“Bỏ túi” 5 nguyên tắc khi đưa con đi khám bệnh ngày nắng nóng,https://laodong.vn/suc-khoe/bo-tui-5-nguyen-tac-khi-dua-con-di-kham-benh-ngay-nang-nong-738774.ldo
Virus khiến diễn viên 'Những bà nội trợ kiểu Mỹ' lây ung thư từ chồng là gì,https://laodong.vn/suc-khoe/virus-khien-dien-vien-nhung-ba-noi-tro-kieu-my-lay-ung-thu-tu-chong-la-gi-738656.ldo
Các bệnh lây qua đường tình dục phổ biến,https://laodong.vn/suc-khoe/cac-benh-lay-qua-duong-tinh-duc-pho-bien-738694.ldo
"Bộ Công an đã xử lý nhiều ""vấn nạn"" y tế",https://laodong.vn/suc-khoe/bo-cong-an-da-xu-ly-nhieu-van-nan-y-te-738648.ldo
Bệnh khiến hoa hậu Trúc Diễm dính nghi án dao kéo nguy hiểm mức nào?,https://laodong.vn/suc-khoe/benh-khien-hoa-hau-truc-diem-dinh-nghi-an-dao-keo-nguy-hiem-muc-nao-738619.ldo
Cô gái lở loét vùng cổ vì chữa Basedow theo thầy lang,https://laodong.vn/suc-khoe/co-gai-lo-loet-vung-co-vi-chua-basedow-theo-thay-lang-738564.ldo
"Gia đình bỏ qua dấu hiệu này, bé gái 6 tháng bị cắt đi buồng trứng oan uổng",https://laodong.vn/suc-khoe/gia-dinh-bo-qua-dau-hieu-nay-be-gai-6-thang-bi-cat-di-buong-trung-oan-uong-738496.ldo
Phẫu thuật chuyển giới cho bé gái có bộ phận sinh dục nam,https://laodong.vn/suc-khoe/phau-thuat-chuyen-gioi-cho-be-gai-co-bo-phan-sinh-duc-nam-738533.ldo
Công dụng tuyệt vời của củ sen với sức khỏe,https://laodong.vn/dinh-duong-am-thuc/cong-dung-tuyet-voi-cua-cu-sen-voi-suc-khoe-738441.ldo
Trà sen và 9 công dụng bất ngờ,https://laodong.vn/suc-khoe/tra-sen-va-9-cong-dung-bat-ngo-738409.ldo
Người bệnh thủng ruột non sau khi ăn bún sườn,https://laodong.vn/suc-khoe/nguoi-benh-thung-ruot-non-sau-khi-an-bun-suon-738406.ldo
Phẫu thuật xuyên đêm cứu ca bệnh 4 tuổi đứt phế quản,https://laodong.vn/suc-khoe/phau-thuat-xuyen-dem-cuu-ca-benh-4-tuoi-dut-phe-quan-738367.ldo
WHO cảnh báo tăng vọt tỉ lệ bệnh “siêu lậu” lây truyền qua đường tình dục,https://laodong.vn/suc-khoe/who-canh-bao-tang-vot-ti-le-benh-sieu-lau-lay-truyen-qua-duong-tinh-duc-738302.ldo
"Viêm xoang sàng, hàm, trán: Nguyên nhân, dấu hiệu và cách chữa ",https://laodong.vn/suc-khoe/viem-xoang-sang-ham-tran-nguyen-nhan-dau-hieu-va-cach-chua-738007.ldo
Tác dụng của dứa giúp bạn giảm cân,https://laodong.vn/suc-khoe/tac-dung-cua-dua-giup-ban-giam-can-903257.ldo
"Bệnh tổ đỉa là gì? Nguyên nhân, triệu chứng và cách chữa không tái phát",https://laodong.vn/suc-khoe/benh-to-dia-la-gi-nguyen-nhan-trieu-chung-va-cach-chua-khong-tai-phat-738004.ldo
Giải thoát cho cô gái trẻ 25 năm sống chung với bệnh động kinh,https://laodong.vn/suc-khoe/giai-thoat-cho-co-gai-tre-25-nam-song-chung-voi-benh-dong-kinh-738323.ldo
"Trị giun sán bằng quả, hạt đảm bảo hiệu quả",https://laodong.vn/suc-khoe/tri-giun-san-bang-qua-hat-dam-bao-hieu-qua-738292.ldo
Chữa bệnh gút bằng lá trầu và nước dừa,https://laodong.vn/suc-khoe/chua-benh-gut-bang-la-trau-va-nuoc-dua-738141.ldo
Cô gái dân tộc bị bệnh lao đeo bám thoát chết kỳ diệu,https://laodong.vn/suc-khoe/co-gai-dan-toc-bi-benh-lao-deo-bam-thoat-chet-ky-dieu-738206.ldo
"Sỏi niệu quản là gì? Nguyên nhân, triệu chứng và cách chữa bệnh",https://laodong.vn/suc-khoe/soi-nieu-quan-la-gi-nguyen-nhan-trieu-chung-va-cach-chua-benh-738001.ldo
"Căn bệnh khiến nhiều người xem nhẹ, chủ quan mà thành trọng bệnh",https://laodong.vn/suc-khoe/can-benh-khien-nhieu-nguoi-xem-nhe-chu-quan-ma-thanh-trong-benh-738137.ldo
"Viêm phế quản phổi: Nguyên nhân, triệu chứng và cách chữa ",https://laodong.vn/suc-khoe/viem-phe-quan-phoi-nguyen-nhan-trieu-chung-va-cach-chua-738000.ldo
Rùng mình trước nguy hại của bao cao su giả và gel bôi trơn trộn hoá chất,https://laodong.vn/kinh-te/rung-minh-truoc-nguy-hai-cua-bao-cao-su-gia-va-gel-boi-tron-tron-hoa-chat-738099.ldo
Điều trị tiểu đường hiệu quả bằng cây tỏi tây,https://laodong.vn/dinh-duong-am-thuc/dieu-tri-tieu-duong-hieu-qua-bang-cay-toi-tay-738136.ldo
"Xương cá ""cư trú"" trong phế quản người bệnh gây viêm mủ",https://laodong.vn/suc-khoe/xuong-ca-cu-tru-trong-phe-quan-nguoi-benh-gay-viem-mu-738104.ldo
Trẻ sơ sinh tử vong sau tiêm vắc xin Combe Five ở Lào Cai,https://laodong.vn/y-te/tre-so-sinh-tu-vong-sau-tiem-vac-xin-combe-five-o-lao-cai-738049.ldo
Đau cổ là bệnh gì? Nguyên nhân và cách chữa giảm đau mỏi cổ hiệu quả,https://laodong.vn/suc-khoe/dau-co-la-benh-gi-nguyen-nhan-va-cach-chua-giam-dau-moi-co-hieu-qua-737996.ldo
Muốn trị bệnh mất ngủ hãy áp dụng các tuyệt chiêu sau,https://laodong.vn/dinh-duong-am-thuc/muon-tri-benh-mat-ngu-hay-ap-dung-cac-tuyet-chieu-sau-737870.ldo
"Mê trà sữa, cô gái nhập viện vì không tiêu hàng trăm viên trân châu",https://laodong.vn/suc-khoe/me-tra-sua-co-gai-nhap-vien-vi-khong-tieu-hang-tram-vien-tran-chau-737862.ldo
Khơi dậy “bản lĩnh” cho quý ông “sung mãn” như thời trai trẻ,https://laodong.vn/suc-khoe/khoi-day-ban-linh-cho-quy-ong-sung-man-nhu-thoi-trai-tre-737839.ldo
Chung tay thúc đẩy công tác bảo đảm An toàn thực phẩm,https://laodong.vn/suc-khoe/chung-tay-thuc-day-cong-tac-bao-dam-an-toan-thuc-pham-737790.ldo
Tác dụng của dứa giúp bạn giảm cân,https://laodong.vn/suc-khoe/tac-dung-cua-dua-giup-ban-giam-can-903257.ldo
"""Điểm mặt"" đồ chơi chứa chất độc gây hại sức khoẻ",https://laodong.vn/suc-khoe/diem-mat-do-choi-chua-chat-doc-gay-hai-suc-khoe-737683.ldo
Ăn lẩu cá người phụ nữ bị xương đâm thủng  ruột non,https://laodong.vn/suc-khoe/an-lau-ca-nguoi-phu-nu-bi-xuong-dam-thung-ruot-non-737757.ldo
Phẫu thuật loại bỏ u nặng gần 4kg cho bệnh nhân 50 tuổi,https://laodong.vn/y-te/phau-thuat-loai-bo-u-nang-gan-4kg-cho-benh-nhan-50-tuoi-737705.ldo
Căn bệnh nghệ sĩ Xuân Hiếu chống chọi một năm qua nguy hiểm mức nào?,https://laodong.vn/suc-khoe/can-benh-nghe-si-xuan-hieu-chong-choi-mot-nam-qua-nguy-hiem-muc-nao-737510.ldo
Người đàn ông bị hổ cắn đứt lìa 2 tay đã qua cơn nguy kịch,https://laodong.vn/xa-hoi/nguoi-dan-ong-bi-ho-can-dut-lia-2-tay-da-qua-con-nguy-kich-737498.ldo
2 chiến sĩ biên phòng bị đối tượng buôn ma tuý bắn đã qua cơn nguy kịch,https://laodong.vn/suc-khoe/2-chien-si-bien-phong-bi-doi-tuong-buon-ma-tuy-ban-da-qua-con-nguy-kich-737488.ldo
Cụ bà 92 tuổi phẫu thuật thành công điều trị ung thư vú,https://laodong.vn/xa-hoi/cu-ba-92-tuoi-phau-thuat-thanh-cong-dieu-tri-ung-thu-vu-737432.ldo
Đà Nẵng phát hiện xe chở lợn chết vào thành phố,https://laodong.vn/suc-khoe/da-nang-phat-hien-xe-cho-lon-chet-vao-thanh-pho-737425.ldo
"Từ những cô bò ở ""resort"" đến  ly sữa học đường",https://laodong.vn/suc-khoe/tu-nhung-co-bo-o-resort-den-ly-sua-hoc-duong-737321.ldo
Hút thuốc trong bệnh viện - do thực thi luật chưa nghiêm,https://laodong.vn/suc-khoe/hut-thuoc-trong-benh-vien-do-thuc-thi-luat-chua-nghiem-737345.ldo
"Cô gái Hà Nội mê xúc xích, mỳ tôm thắt dạ dày để giảm cân",https://laodong.vn/suc-khoe/co-gai-ha-noi-me-xuc-xich-my-tom-that-da-day-de-giam-can-737354.ldo
Tắc ruột do nuốt xương cá,https://laodong.vn/suc-khoe/tac-ruot-do-nuot-xuong-ca-737351.ldo
Cho phép bảo hiểm thương mại tham gia bảo hiểm y tế,https://laodong.vn/suc-khoe/cho-phep-bao-hiem-thuong-mai-tham-gia-bao-hiem-y-te-737346.ldo
"Mỹ Tâm, Phương Uyên viết ""tâm thư"" kêu gọi giúp đỡ nghệ sĩ Xuân Hiếu",https://laodong.vn/suc-khoe/my-tam-phuong-uyen-viet-tam-thu-keu-goi-giup-do-nghe-si-xuan-hieu-737304.ldo
Đưa giác mạc hiến tặng từ Mỹ về ghép cho bệnh nhân ở Huế,https://laodong.vn/y-te/dua-giac-mac-hien-tang-tu-my-ve-ghep-cho-benh-nhan-o-hue-737269.ldo
Thu hồi kem trắng da AIHAO và Gel mụn 10g,https://laodong.vn/suc-khoe/thu-hoi-kem-trang-da-aihao-va-gel-mun-10g-737249.ldo
3 mẹo chữa đau vai gáy đơn giản,https://laodong.vn/dinh-duong-am-thuc/3-meo-chua-dau-vai-gay-don-gian-737174.ldo
"Chứng bệnh khiến 2 chàng trai trẻ có ngực ""khủng"" hơn cả phụ nữ",https://laodong.vn/suc-khoe/chung-benh-khien-2-chang-trai-tre-co-nguc-khung-hon-ca-phu-nu-737163.ldo
"""Lặn lội” truy tìm con giống cho đàn ông vô sinh",https://laodong.vn/suc-khoe/lan-loi-truy-tim-con-giong-cho-dan-ong-vo-sinh-732980.ldo
Tác dụng của dứa giúp bạn giảm cân,https://laodong.vn/suc-khoe/tac-dung-cua-dua-giup-ban-giam-can-903257.ldo
"Nhiều ca sĩ, người mẫu trẻ tìm cách ""thoát"" cận thị",https://laodong.vn/suc-khoe/nhieu-ca-si-nguoi-mau-tre-tim-cach-thoat-can-thi-737165.ldo
"Vòng tránh thai ""lạc lối"" tới ổ thận trái",https://laodong.vn/suc-khoe/vong-tranh-thai-lac-loi-toi-o-than-trai-737151.ldo
Sản phụ từ cõi chết trở về sau ca chửa ngoài tử cung bị vỡ,https://laodong.vn/suc-khoe/san-phu-tu-coi-chet-tro-ve-sau-ca-chua-ngoai-tu-cung-bi-vo-737155.ldo
"""Cứu tinh"" cho những người bị bệnh hôi chân",https://laodong.vn/dinh-duong-am-thuc/cuu-tinh-cho-nhung-nguoi-bi-benh-hoi-chan-737146.ldo
"Nam thanh niên Hà Nam xin về lo hậu sự, cứu sống 6 người",https://laodong.vn/suc-khoe/nam-thanh-nien-ha-nam-xin-ve-lo-hau-su-cuu-song-6-nguoi-737123.ldo
Các món canh phòng trị chứng ho khan hiệu quả,https://laodong.vn/dinh-duong-am-thuc/cac-mon-canh-phong-tri-chung-ho-khan-hieu-qua-737013.ldo
"Tầm soát ung thư đại trực tràng, tìm ra gần 22 nghìn ca dương tính",https://laodong.vn/suc-khoe/tam-soat-ung-thu-dai-truc-trang-tim-ra-gan-22-nghin-ca-duong-tinh-736889.ldo
"Cô gái uống Viagra suốt 10 năm, ai cũng ngỡ ngàng khi biết sự thật",https://laodong.vn/suc-khoe/co-gai-uong-viagra-suot-10-nam-ai-cung-ngo-ngang-khi-biet-su-that-736819.ldo
"Quan niệm ""ăn chuối sợ trượt, xôi đỗ tất thắng"": Chuyên gia nói gì?",https://laodong.vn/suc-khoe/quan-niem-an-chuoi-so-truot-xoi-do-tat-thang-chuyen-gia-noi-gi-736771.ldo
Dở nhất là viện phí và nhà vệ sinh bệnh viện,https://laodong.vn/xa-hoi/do-nhat-la-vien-phi-va-nha-ve-sinh-benh-vien-736549.ldo
Chú rể đột tử trong ngày cưới vì hành động móc họng sai khi say rượu,https://laodong.vn/suc-khoe/chu-re-dot-tu-trong-ngay-cuoi-vi-hanh-dong-moc-hong-sai-khi-say-ruou-736719.ldo
8 bí quyết chữa bệnh hôi nách hiệu quả,https://laodong.vn/dinh-duong-am-thuc/8-bi-quyet-chua-benh-hoi-nach-hieu-qua-736688.ldo
"Sắp bước vào kỳ thi căng hơn đại học, làm gì để giảm bớt căng thẳng?",https://laodong.vn/giao-duc/sap-buoc-vao-ky-thi-cang-hon-dai-hoc-lam-gi-de-giam-bot-cang-thang-736684.ldo
Vị umami - đặc trưng của thực phẩm lên men,https://laodong.vn/suc-khoe/vi-umami-dac-trung-cua-thuc-pham-len-men-736706.ldo
Phút giây hồi sinh của người mẹ ung thư quyết giữ con sau ca sinh mổ,https://laodong.vn/suc-khoe/phut-giay-hoi-sinh-cua-nguoi-me-ung-thu-quyet-giu-con-sau-ca-sinh-mo-736625.ldo
Các mẹo tự nhiên “thổi bay” bệnh đau mắt đỏ,https://laodong.vn/lam-dep/cac-meo-tu-nhien-thoi-bay-benh-dau-mat-do-736522.ldo
Tái tạo khuôn mặt cho cô gái bị hôn phu tạt axit,https://laodong.vn/suc-khoe/tai-tao-khuon-mat-cho-co-gai-bi-hon-phu-tat-axit-736491.ldo
"Công bố chỉ số hài lòng người bệnh 2018: Người bệnh ""chán"" nhất là nhà vệ sinh bệnh viện",https://laodong.vn/suc-khoe/cong-bo-chi-so-hai-long-nguoi-benh-2018-nguoi-benh-chan-nhat-la-nha-ve-sinh-benh-vien-736490.ldo
"Người mẹ ung thư đã tỉnh lại, trào nước mắt nhìn con qua ảnh",https://laodong.vn/suc-khoe/nguoi-me-ung-thu-da-tinh-lai-trao-nuoc-mat-nhin-con-qua-anh-736472.ldo
Nam thanh niên bị súng tự chế cướp cò bắn hỏng bộ phận sinh dục,https://laodong.vn/suc-khoe/nam-thanh-nien-bi-sung-tu-che-cuop-co-ban-hong-bo-phan-sinh-duc-736384.ldo
Tác dụng của dứa giúp bạn giảm cân,https://laodong.vn/suc-khoe/tac-dung-cua-dua-giup-ban-giam-can-903257.ldo
Đi gặt lúa thuê một phụ nữ bị máy tuốt lúa chém đứt rời cẳng tay,https://laodong.vn/suc-khoe/di-gat-lua-thue-mot-phu-nu-bi-may-tuot-lua-chem-dut-roi-cang-tay-736361.ldo
Đạn súng hơi găm vào tay bé 5 tuổi,https://laodong.vn/suc-khoe/dan-sung-hoi-gam-vao-tay-be-5-tuoi-736338.ldo
Dây thìa canh lá to – dược liệu vàng cho người tiểu đường,https://laodong.vn/suc-khoe/day-thia-canh-la-to--duoc-lieu-vang-cho-nguoi-tieu-duong-736292.ldo
Trị dứt điểm bệnh viêm họng với chỉ những cây cỏ trong vườn,https://laodong.vn/dinh-duong-am-thuc/tri-dut-diem-benh-viem-hong-voi-chi-nhung-cay-co-trong-vuon-736276.ldo
Cô gái bỏng da đầu nghiêm trọng vì kiểu làm đẹp cả triệu chị em thích,https://laodong.vn/suc-khoe/co-gai-bong-da-dau-nghiem-trong-vi-kieu-lam-dep-ca-trieu-chi-em-thich-736283.ldo
Bộ Y tế đồng ý đưa bóng cười vào danh mục cấm,https://laodong.vn/suc-khoe/bo-y-te-dong-y-dua-bong-cuoi-vao-danh-muc-cam-736294.ldo
Hơn 2.000 trẻ đuối nước mỗi năm ở Việt Nam,https://laodong.vn/suc-khoe/hon-2000-tre-duoi-nuoc-moi-nam-o-viet-nam-736265.ldo
Thi vào lớp 10: Chuyên gia mách bí kíp vàng về lịch ăn ngủ cho sĩ tử ,https://laodong.vn/suc-khoe/thi-vao-lop-10-chuyen-gia-mach-bi-kip-vang-ve-lich-an-ngu-cho-si-tu-736207.ldo
Cấp 14 triệu viên đa vi chất dinh dưỡng cho phụ nữ mang thai và trẻ em,https://laodong.vn/suc-khoe/cap-14-trieu-vien-da-vi-chat-dinh-duong-cho-phu-nu-mang-thai-va-tre-em-736126.ldo
"Muốn tạm biệt nhiệt miệng, hãy làm nhanh các cách sau",https://laodong.vn/dinh-duong-am-thuc/muon-tam-biet-nhiet-mieng-hay-lam-nhanh-cac-cach-sau-736084.ldo
"Người mẹ ung thư giai đoạn cuối chưa một lần gặp con, sức khỏe khó tiên lượng",https://laodong.vn/suc-khoe/nguoi-me-ung-thu-giai-doan-cuoi-chua-mot-lan-gap-con-suc-khoe-kho-tien-luong-736064.ldo
Đột phá ứng dụng trí tuệ nhân tạo trong nội soi đường tiêu hóa,https://laodong.vn/suc-khoe/dot-pha-ung-dung-tri-tue-nhan-tao-trong-noi-soi-duong-tieu-hoa-736020.ldo
Cô gái 24 tuổi phải lót giấy vệ sinh trong quần vì căn bệnh đáng sợ,https://laodong.vn/suc-khoe/co-gai-24-tuoi-phai-lot-giay-ve-sinh-trong-quan-vi-can-benh-dang-so-735899.ldo
Ho nhiều về đêm có đờm phải làm sao và giải pháp từ chuyên gia,https://laodong.vn/suc-khoe/ho-nhieu-ve-dem-co-dom-phai-lam-sao-va-giai-phap-tu-chuyen-gia-735419.ldo
"Chữa bệnh trĩ theo cách dân gian an toàn, hiệu quả cao",https://laodong.vn/dinh-duong-am-thuc/chua-benh-tri-theo-cach-dan-gian-an-toan-hieu-qua-cao-735913.ldo
"Ca mổ đổi đời cho cậu bé bị thoát vị não, gia cảnh khó khăn",https://laodong.vn/suc-khoe/ca-mo-doi-doi-cho-cau-be-bi-thoat-vi-nao-gia-canh-kho-khan-735920.ldo
"Viêm xoang cấp - mãn tính: Nguyên nhân, dấu hiệu và cách chữa triệt để",https://laodong.vn/suc-khoe/viem-xoang-cap-man-tinh-nguyen-nhan-dau-hieu-va-cach-chua-triet-de-735414.ldo
Yếu sinh lý dễ gây rạn nứt tình cảm vợ chồng,https://laodong.vn/suc-khoe/yeu-sinh-ly-de-gay-ran-nut-tinh-cam-vo-chong-735884.ldo
Phương thuốc hữu ích để điều trị đau răng,https://laodong.vn/suc-khoe/phuong-thuoc-huu-ich-de-dieu-tri-dau-rang-735706.ldo
Quảng Ninh: Người đàn ông tử vong sau phẫu thuật viêm ruột thừa,https://laodong.vn/suc-khoe/quang-ninh-nguoi-dan-ong-tu-vong-sau-phau-thuat-viem-ruot-thua-735772.ldo
Tác dụng của dứa giúp bạn giảm cân,https://laodong.vn/suc-khoe/tac-dung-cua-dua-giup-ban-giam-can-903257.ldo
"Viêm họng mủ nên ăn gì, uống thuốc gì theo gợi ý từ chuyên gia",https://laodong.vn/suc-khoe/viem-hong-mu-nen-an-gi-uong-thuoc-gi-theo-goi-y-tu-chuyen-gia-735409.ldo
"Giật mình khi thấy vật trắng lạ trong chất thải, sự thật ngỡ ngàng",https://laodong.vn/suc-khoe/giat-minh-khi-thay-vat-trang-la-trong-chat-thai-su-that-ngo-ngang-735688.ldo
Ho đau tức ngực khó thở và giải pháp chữa trị hàng đầu từ chuyên gia,https://laodong.vn/suc-khoe/ho-dau-tuc-nguc-kho-tho-va-giai-phap-chua-tri-hang-dau-tu-chuyen-gia-735406.ldo
"Thịt lợn bệnh, bốc mùi, đổi màu… vẫn “tuồn” vào Chợ Bình Điền",https://laodong.vn/y-te/thit-lon-benh-boc-mui-doi-mau-van-tuon-vao-cho-binh-dien-735665.ldo
"Bùi Tiến Dũng, Quang Hải: ""Người hùng"" là nói không với thuốc lá",https://laodong.vn/y-te/bui-tien-dung-quang-hai-nguoi-hung-la-noi-khong-voi-thuoc-la-735659.ldo
Thuốc lá tàn phá sức khỏe người hút thuốc Việt Nam thế nào?,https://laodong.vn/y-te/thuoc-la-tan-pha-suc-khoe-nguoi-hut-thuoc-viet-nam-the-nao-735652.ldo
"Bác sĩ viết ""tâm thư"" sau chuyện người mẹ ung thư quyết tâm sinh con",https://laodong.vn/suc-khoe/bac-si-viet-tam-thu-sau-chuyen-nguoi-me-ung-thu-quyet-tam-sinh-con-735478.ldo
Các tỉnh ĐBSCL chưa có dịch tả lợn Châu Phi gồng mình ứng phó,https://laodong.vn/xa-hoi/cac-tinh-dbscl-chua-co-dich-ta-lon-chau-phi-gong-minh-ung-pho-735625.ldo
"Ngủ dậy, đột ngột bị điếc và lý do bất ngờ",https://laodong.vn/suc-khoe/ngu-day-dot-ngot-bi-diec-va-ly-do-bat-ngo-735408.ldo
"Sỏi mật là gì? Nguyên nhân, triệu chứng và cách chữa sỏi túi mật",https://laodong.vn/suc-khoe/soi-mat-la-gi-nguyen-nhan-trieu-chung-va-cach-chua-soi-tui-mat-735402.ldo
12 cách phòng tránh thai hiệu quả nhất hiện nay,https://laodong.vn/suc-khoe/12-cach-phong-tranh-thai-hieu-qua-nhat-hien-nay-734518.ldo
Triển khai tiêm vắc-xin 5 trong 1 mới vào tiêm chủng mở rộng,https://laodong.vn/suc-khoe/trien-khai-tiem-vac-xin-5-trong-1-moi-vao-tiem-chung-mo-rong-735485.ldo
Cẩn thận rủi ro khi phẫu thuật laser chữa cận thị,https://laodong.vn/suc-khoe/can-than-rui-ro-khi-phau-thuat-laser-chua-can-thi-735417.ldo
Đồng Tháp: Phát hiện ổ dịch tả heo Châu Phi đầu tiên ,https://laodong.vn/suc-khoe/dong-thap-phat-hien-o-dich-ta-heo-chau-phi-dau-tien-735397.ldo
"Kiên Giang: Phát hiện, tiêu hủy ổ dịch tả lợn Châu Phi đầu tiên",https://laodong.vn/suc-khoe/kien-giang-phat-hien-tieu-huy-o-dich-ta-lon-chau-phi-dau-tien-735403.ldo
